Bat Or Bowl,Ground,Opposition,Player,Start Date,team,4S,6S,Bat sum,Bb Bf,Bowl Sum,Econ,Inns,Mdns,Mins,Not Out,Overs,Runs,Runs Per Ball,Sr,Wicketball Prob,Wkts
bat,Dharamsala,v Netherlands,M Jansen (SA),17-10-2023,SOUTH AFRICA,0,0,9,25,0,,2,,22,0,,9,0.36,36,0.04,
bat,Dharamsala,v Netherlands,K Rabada (SA),17-10-2023,SOUTH AFRICA,0,1,9,6,0,,2,,9,0,,9,1.5,150,0.166666667,
bat,Lucknow,v Sri Lanka,AT Nidamanuru (NED),21-10-2023,NETHERLAND,0,0,9,16,0,,1,,32,0,,9,0.5625,56.25,0.0625,
bat,Delhi,v Netherlands,MR Marsh (AUS),25-10-2023,AUSTRALIA,2,0,9,15,0,,1,,15,0,,9,0.6,60,0.066666667,
bat,Dharamsala,v Bangladesh,Mujeeb Ur Rahman (AFG),07-10-2023,AFGHANISTAN,0,0,1,4,0,,1,,9,0,,1,0.25,25,0.25,
bat,Dharamsala,v Bangladesh,Naveen-ul-Haq (AFG),07-10-2023,AFGHANISTAN,0,0,0,6,0,,1,,8,0,,0,0,0,0.166666667,
bat,Dharamsala,v Bangladesh,Mohammad Nabi (AFG),07-10-2023,AFGHANISTAN,0,0,6,12,0,,1,,19,0,,6,0.5,50,0.083333333,
bat,Dharamsala,v Bangladesh,Najibullah Zadran (AFG),07-10-2023,AFGHANISTAN,0,0,5,13,0,,1,,16,0,,5,0.3846,38.46,0.076923077,
bat,Delhi,v England,Rahmat Shah (AFG),15-10-2023,AFGHANISTAN,0,0,3,8,0,,1,,10,0,,3,0.375,37.5,0.125,
bat,Delhi,v England,Naveen-ul-Haq (AFG),15-10-2023,AFGHANISTAN,1,0,5,6,0,,1,,9,0,,5,0.8333,83.33,0.166666667,
bat,Delhi,v India,Najibullah Zadran (AFG),11-10-2023,AFGHANISTAN,0,0,2,8,0,,1,,6,0,,2,0.25,25,0.125,
bat,Ahmedabad,v South Africa,Mohammad Nabi (AFG),10-11-2023,AFGHANISTAN,0,0,2,3,0,,1,,7,0,,2,0.6666,66.66,0.333333333,
bat,Ahmedabad,v South Africa,Naveen-ul-Haq (AFG),10-11-2023,AFGHANISTAN,0,0,2,4,0,,1,,12,0,,2,0.5,50,0.25,
bat,Ahmedabad,v South Africa,Hashmatullah Shahidi (AFG),10-11-2023,AFGHANISTAN,0,0,2,7,0,,1,,5,0,,2,0.2857,28.57,0.142857143,
bat,Ahmedabad,v South Africa,Mujeeb Ur Rahman (AFG),10-11-2023,AFGHANISTAN,0,1,8,5,0,,1,,7,0,,8,1.6,160,0.2,
bat,Ahmedabad,v England,JP Inglis (AUS),04-11-2023,AUSTRALIA,0,0,3,6,0,,1,,5,0,,3,0.5,50,0.166666667,
bat,Chennai,v India,AT Carey (AUS),08-10-2023,AUSTRALIA,0,0,0,2,0,,1,,1,0,,0,0,0,0.5,
bat,Chennai,v India,MR Marsh (AUS),08-10-2023,AUSTRALIA,0,0,0,6,0,,1,,11,0,,0,0,0,0.166666667,
bat,Chennai,v India,A Zampa (AUS),08-10-2023,AUSTRALIA,0,0,6,20,0,,1,,28,0,,6,0.3,30,0.05,
bat,Chennai,v India,C Green (AUS),08-10-2023,AUSTRALIA,0,0,8,20,0,,1,,31,0,,8,0.4,40,0.05,
bat,Delhi,v Netherlands,MA Starc (AUS),25-10-2023,AUSTRALIA,0,0,0,1,0,,1,,1,0,,0,0,0,1,
bat,Delhi,v Netherlands,C Green (AUS),25-10-2023,AUSTRALIA,1,0,8,11,0,,1,,15,0,,8,0.7272,72.72,0.090909091,
bat,Dharamsala,v New Zealand,A Zampa (AUS),28-10-2023,AUSTRALIA,0,0,0,3,0,,1,,2,0,,0,0,0,0.333333333,
bat,Dharamsala,v New Zealand,MA Starc (AUS),28-10-2023,AUSTRALIA,0,0,1,3,0,,1,,7,0,,1,0.3333,33.33,0.333333333,
bat,Bengaluru,v Pakistan,GJ Maxwell (AUS),20-10-2023,AUSTRALIA,0,0,0,1,0,,1,,1,0,,0,0,0,1,
bat,Bengaluru,v Pakistan,JR Hazlewood (AUS),20-10-2023,AUSTRALIA,0,0,0,1,0,,1,,1,0,,0,0,0,1,
bat,Bengaluru,v Pakistan,MA Starc (AUS),20-10-2023,AUSTRALIA,0,0,2,3,0,,1,,3,0,,2,0.6666,66.66,0.333333333,
bat,Bengaluru,v Pakistan,SPD Smith (AUS),20-10-2023,AUSTRALIA,0,0,7,9,0,,1,,17,0,,7,0.7777,77.77,0.111111111,
bat,Bengaluru,v Pakistan,M Labuschagne (AUS),20-10-2023,AUSTRALIA,1,0,8,12,0,,1,,23,0,,8,0.6666,66.66,0.083333333,
bat,Pune,v Australia,Nasum Ahmed (BAN),11-11-2023,BANGLADESH,0,0,7,11,0,,1,,15,0,,7,0.636363636,63.63,0.090909091,
bat,Pune,v Australia,Mehidy Hasan Miraz (BAN),11-11-2023,BANGLADESH,4,0,29,20,0,,1,,33,0,,29,1.45,145,0.05,
bat,Pune,v Australia,Litton Das (BAN),11-11-2023,BANGLADESH,5,0,36,45,0,,1,,76,0,,36,0.8,80,0.022222222,
bat,Pune,v Australia,Tanzid Hasan (BAN),11-11-2023,BANGLADESH,6,0,36,34,0,,1,,55,0,,36,1.058823529,105.88,0.029411765,
bat,Pune,v Australia,Najmul Hossain Shanto (BAN),11-11-2023,BANGLADESH,6,0,45,57,0,,1,,59,0,,45,0.789473684,78.94,0.01754386,
bat,Pune,v Australia,Mushfiqur Rahim (BAN),11-11-2023,BANGLADESH,0,1,21,24,0,,1,,27,0,,21,0.875,87.5,0.041666667,
bat,Pune,v Australia,Towhid Hridoy (BAN),11-11-2023,BANGLADESH,5,2,74,79,0,,1,,121,0,,74,0.936708861,93.67,0.012658228,
bat,Pune,v Australia,Mahmudullah (BAN),11-11-2023,BANGLADESH,1,3,32,28,0,,1,,34,0,,32,1.142857143,114.28,0.035714286,
bat,Pune,v India,Mehidy Hasan Miraz (BAN),19-10-2023,BANGLADESH,0,0,3,13,0,,1,,15,0,,3,0.2307,23.07,0.076923077,
bat,Pune,v India,Najmul Hossain Shanto (BAN),19-10-2023,BANGLADESH,0,0,8,17,0,,1,,18,0,,8,0.4705,47.05,0.058823529,
bat,Chennai,v New Zealand,Litton Das (BAN),13-10-2023,BANGLADESH,0,0,0,1,0,,1,,1,0,,0,0,0,1,
bat,Chennai,v New Zealand,Mustafizur Rahman (BAN),13-10-2023,BANGLADESH,0,0,4,10,0,,1,,14,0,,4,0.4,40,0.1,
bat,Chennai,v New Zealand,Najmul Hossain Shanto (BAN),13-10-2023,BANGLADESH,1,0,7,8,0,,1,,20,0,,7,0.875,87.5,0.125,
bat,Eden Gardens,v Pakistan,Tanzid Hasan (BAN),31-10-2023,BANGLADESH,0,0,0,5,0,,1,,7,0,,0,0,0,0.2,
bat,Eden Gardens,v Pakistan,Mustafizur Rahman (BAN),31-10-2023,BANGLADESH,0,0,3,7,0,,1,,11,0,,3,0.4285,42.85,0.142857143,
bat,Eden Gardens,v Pakistan,Taskin Ahmed (BAN),31-10-2023,BANGLADESH,0,0,6,13,0,,1,,20,0,,6,0.4615,46.15,0.076923077,
bat,Eden Gardens,v Pakistan,Najmul Hossain Shanto (BAN),31-10-2023,BANGLADESH,1,0,4,3,0,,1,,8,0,,4,1.3333,133.33,0.333333333,
bat,Eden Gardens,v Pakistan,Mushfiqur Rahim (BAN),31-10-2023,BANGLADESH,1,0,5,8,0,,1,,18,0,,5,0.625,62.5,0.125,
bat,Eden Gardens,v Pakistan,Towhid Hridoy (BAN),31-10-2023,BANGLADESH,0,1,7,3,0,,1,,9,0,,7,2.3333,233.33,0.333333333,
bat,Dharamsala,v Bangladesh,LS Livingstone (ENG),10-10-2023,ENGLAND,0,0,0,1,0,,1,,1,0,,0,0,0,1,
bat,Pune,v Netherlands,JC Buttler (ENG),08-11-2023,ENGLAND,0,0,5,11,0,,1,,12,0,,5,0.4545,45.45,0.090909091,
bat,Pune,v Netherlands,MM Ali (ENG),08-11-2023,ENGLAND,0,0,4,15,0,,1,,20,0,,4,0.2666,26.66,0.066666667,
bat,Pune,v Netherlands,DJ Willey (ENG),08-11-2023,ENGLAND,0,1,6,2,0,,1,,1,0,,6,3,300,0.5,
bat,Eden Gardens,v Pakistan,AAP Atkinson (ENG),11-11-2023,ENGLAND,0,0,0,1,0,,1,,1,0,,0,0,0,1,
bat,Eden Gardens,v Pakistan,AAP Atkinson (ENG),11-11-2023,ENGLAND,0,0,0,1,0,,1,,1,0,,0,0,0,1,
bat,Eden Gardens,v Pakistan,JE Root (ENG),11-11-2023,ENGLAND,4,0,60,72,0,,1,,115,0,,60,0.833333333,83.33,0.013888889,
bat,Eden Gardens,v Pakistan,DJ Malan (ENG),11-11-2023,ENGLAND,5,0,31,39,0,,1,,61,0,,31,0.794871795,79.48,0.025641026,
bat,Eden Gardens,v Pakistan,MM Ali (ENG),11-11-2023,ENGLAND,0,1,8,6,0,,1,,10,0,,8,1.333333333,133.33,0.166666667,
bat,Eden Gardens,v Pakistan,DJ Willey (ENG),11-11-2023,ENGLAND,2,1,15,5,0,,1,,5,0,,15,3,300,0.2,
bat,Eden Gardens,v Pakistan,JC Buttler (ENG),11-11-2023,ENGLAND,3,1,27,18,0,,1,,39,0,,27,1.5,150,0.055555556,
bat,Eden Gardens,v Pakistan,JM Bairstow (ENG),11-11-2023,ENGLAND,7,1,59,61,0,,1,,81,0,,59,0.967213115,96.72,0.016393443,
bat,Eden Gardens,v Pakistan,HC Brook (ENG),11-11-2023,ENGLAND,2,2,30,17,0,,1,,24,0,,30,1.764705882,176.47,0.058823529,
bat,Eden Gardens,v Pakistan,BA Stokes (ENG),11-11-2023,ENGLAND,11,2,84,76,0,,1,,85,0,,84,1.105263158,110.52,0.013157895,
bat,Bengaluru,v Sri Lanka,CR Woakes (ENG),26-10-2023,ENGLAND,0,0,0,4,0,,1,,8,0,,0,0,0,0.25,
bat,Bengaluru,v Sri Lanka,LS Livingstone (ENG),26-10-2023,ENGLAND,0,0,1,6,0,,1,,9,0,,1,0.1666,16.66,0.166666667,
bat,Bengaluru,v Sri Lanka,AU Rashid (ENG),26-10-2023,ENGLAND,0,0,2,7,0,,1,,7,0,,2,0.2857,28.57,0.142857143,
bat,Bengaluru,v Sri Lanka,JE Root (ENG),26-10-2023,ENGLAND,0,0,3,10,0,,1,,14,0,,3,0.3,30,0.1,
bat,Bengaluru,v Sri Lanka,MA Wood (ENG),26-10-2023,ENGLAND,1,0,5,6,0,,1,,6,0,,5,0.8333,83.33,0.166666667,
bat,Bengaluru,v Sri Lanka,JC Buttler (ENG),26-10-2023,ENGLAND,1,0,8,6,0,,1,,6,0,,8,1.3333,133.33,0.166666667,
bat,Lucknow,v England,Mohammed Shami (IND),29-10-2023,INDIA,0,0,1,5,0,,1,,4,0,,1,0.2,20,0.2,
bat,Lucknow,v England,V Kohli (IND),29-10-2023,INDIA,0,0,0,9,0,,1,,12,0,,0,0,0,0.111111111,
bat,Lucknow,v England,RA Jadeja (IND),29-10-2023,INDIA,0,0,8,13,0,,1,,14,0,,8,0.6153,61.53,0.076923077,
bat,Lucknow,v England,SS Iyer (IND),29-10-2023,INDIA,0,0,4,16,0,,1,,21,0,,4,0.25,25,0.0625,
bat,Lucknow,v England,Shubman Gill (IND),29-10-2023,INDIA,1,0,9,13,0,,1,,18,0,,9,0.6923,69.23,0.076923077,
bat,Bengaluru,v Netherlands,V Kohli (IND),12-11-2023,INDIA,5,1,51,56,0,,1,,69,0,,51,0.910714286,91.07,0.017857143,
bat,Bengaluru,v Netherlands,R Sharma (IND),12-11-2023,INDIA,8,2,61,54,0,,1,,74,0,,61,1.12962963,112.96,0.018518519,
bat,Bengaluru,v Netherlands,Shubman Gill (IND),12-11-2023,INDIA,3,4,51,32,0,,1,,49,0,,51,1.59375,159.37,0.03125,
bat,Bengaluru,v Netherlands,KL Rahul (IND),12-11-2023,INDIA,11,4,102,64,0,,1,,98,0,,102,1.59375,159.37,0.015625,
bat,Wankhede,v New Zealand,SA Yadav(IND),15-11-2023,INDIA,0,0,1,2,0,,1,,2,0,,1,0.5,50,0.5,
bat,Wankhede,v New Zealand,V Kohli (IND),15-11-2023,INDIA,9,2,117,113,0,,1,,149,0,,117,1.0353,103.53,0.008849558,
bat,Wankhede,v New Zealand,R Sharma (IND),15-11-2023,INDIA,4,4,47,29,0,,1,,40,0,,47,1.6206,162.06,0.034482759,
bat,Wankhede,v New Zealand,SS Iyer (IND),15-11-2023,INDIA,4,8,105,70,0,,1,,114,0,,105,1.5,150,0.014285714,
bat,Eden Gardens,v South Africa,KL Rahul (IND),05-11-2023,INDIA,0,0,8,17,0,,1,,29,0,,8,0.4705,47.05,0.058823529,
bat,Wankhede,v Sri Lanka,Mohammed Shami (IND),02-11-2023,INDIA,0,0,2,4,0,,1,,11,0,,2,0.5,50,0.25,
bat,Wankhede,v Sri Lanka,R Sharma (IND),02-11-2023,INDIA,1,0,4,2,0,,1,,2,0,,4,2,200,0.5,
bat,Lucknow,v Afghanistan,SA Edwards (NED),03-11-2023,NETHERLAND,0,0,0,1,0,,1,,1,0,,0,0,0,1,
bat,Lucknow,v Afghanistan,W Barresi (NED),03-11-2023,NETHERLAND,0,0,1,4,0,,1,,3,0,,1,0.25,25,0.25,
bat,Lucknow,v Afghanistan,BFW de Leede (NED),03-11-2023,NETHERLAND,0,0,3,6,0,,1,,5,0,,3,0.5,50,0.166666667,
bat,Lucknow,v Afghanistan,LV van Beek (NED),03-11-2023,NETHERLAND,0,0,2,13,0,,1,,16,0,,2,0.1538,15.38,0.076923077,
bat,Lucknow,v Afghanistan,Saqib Zulfiqar (NED),03-11-2023,NETHERLAND,0,0,3,15,0,,1,,19,0,,3,0.2,20,0.066666667,
bat,Lucknow,v Afghanistan,PA van Meekeren (NED),03-11-2023,NETHERLAND,0,0,4,24,0,,1,,18,0,,4,0.1666,16.66,0.041666667,
bat,Eden Gardens,v Bangladesh,PA van Meekeren (NED),28-10-2023,NETHERLAND,0,0,0,2,0,,1,,6,0,,0,0,0,0.5,
bat,Eden Gardens,v Bangladesh,MP O'Dowd (NED),28-10-2023,NETHERLAND,0,0,0,3,0,,1,,11,0,,0,0,0,0.333333333,
bat,Eden Gardens,v Bangladesh,Shariz Ahmad (NED),28-10-2023,NETHERLAND,0,0,6,8,0,,1,,13,0,,6,0.75,75,0.125,
bat,Eden Gardens,v Bangladesh,Vikramjit Singh (NED),28-10-2023,NETHERLAND,0,0,3,9,0,,1,,7,0,,3,0.3333,33.33,0.111111111,
bat,Eden Gardens,v Bangladesh,A Dutt (NED),28-10-2023,NETHERLAND,0,1,9,6,0,,1,,7,0,,9,1.5,150,0.166666667,
bat,Dharamsala,v South Africa,BFW de Leede (NED),17-10-2023,NETHERLAND,0,0,2,7,0,,1,,16,0,,2,0.2857,28.57,0.142857143,
bat,Dharamsala,v South Africa,Vikramjit Singh (NED),17-10-2023,NETHERLAND,0,0,2,16,0,,1,,28,0,,2,0.125,12.5,0.0625,
bat,Lucknow,v Sri Lanka,PA van Meekeren (NED),21-10-2023,NETHERLAND,0,0,4,5,0,,1,,6,0,,4,0.8,80,0.2,
bat,Lucknow,v Sri Lanka,RE van der Merwe (NED),21-10-2023,NETHERLAND,0,0,7,7,0,,1,,12,0,,7,1,100,0.142857143,
bat,Lucknow,v Sri Lanka,BFW de Leede (NED),21-10-2023,NETHERLAND,0,0,6,21,0,,1,,33,0,,6,0.2857,28.57,0.047619048,
bat,Lucknow,v Sri Lanka,Vikramjit Singh (NED),21-10-2023,NETHERLAND,1,0,4,13,0,,1,,17,0,,4,0.3076,30.76,0.076923077,
bat,Chennai,v Afghanistan,DJ Mitchell (NZ),18-10-2023,NEW ZEALAND,0,0,1,7,0,,1,,6,0,,1,0.1428,14.28,0.142857143,
bat,Dharamsala,v India,MJ Henry (NZ),22-10-2023,NEW ZEALAND,0,0,0,1,0,,1,,1,0,,0,0,0,1,
bat,Dharamsala,v India,MJ Santner (NZ),22-10-2023,NEW ZEALAND,0,0,1,2,0,,1,,3,0,,1,0.5,50,0.5,
bat,Dharamsala,v India,LH Ferguson (NZ),22-10-2023,NEW ZEALAND,0,0,1,5,0,,1,,12,0,,1,0.2,20,0.2,
bat,Dharamsala,v India,MS Chapman (NZ),22-10-2023,NEW ZEALAND,0,0,6,8,0,,1,,11,0,,6,0.75,75,0.125,
bat,Dharamsala,v India,DP Conway (NZ),22-10-2023,NEW ZEALAND,0,0,0,9,0,,1,,16,0,,0,0,0,0.111111111,
bat,Dharamsala,v India,TWM Latham (NZ),22-10-2023,NEW ZEALAND,1,0,5,7,0,,1,,16,0,,5,0.7142,71.42,0.142857143,
bat,Hyderabad,v Netherlands,MS Chapman (NZ),09-10-2023,NEW ZEALAND,0,0,5,13,0,,1,,11,0,,5,0.3846,38.46,0.076923077,
bat,Hyderabad,v Netherlands,GD Phillips (NZ),09-10-2023,NEW ZEALAND,1,0,4,4,0,,1,,6,0,,4,1,100,0.25,
bat,Chennai,v Afghanistan,Mohammad Rizwan (PAK),23-10-2023,PAKISTAN,0,1,8,10,0,,1,,8,0,,8,0.8,80,0.1,
bat,Ahmedabad,v India,Shadab Khan (PAK),14-10-2023,PAKISTAN,0,0,2,5,0,,1,,11,0,,2,0.4,40,0.2,
bat,Ahmedabad,v India,Haris Rauf (PAK),14-10-2023,PAKISTAN,0,0,2,6,0,,1,,9,0,,2,0.3333,33.33,0.166666667,
bat,Ahmedabad,v India,Saud Shakeel (PAK),14-10-2023,PAKISTAN,0,0,6,10,0,,1,,12,0,,6,0.6,60,0.1,
bat,Ahmedabad,v India,Mohammad Nawaz (3) (PAK),14-10-2023,PAKISTAN,0,0,4,14,0,,1,,25,0,,4,0.2857,28.57,0.071428571,
bat,Ahmedabad,v India,Iftikhar Ahmed (PAK),14-10-2023,PAKISTAN,1,0,4,4,0,,1,,2,0,,4,1,100,0.25,
bat,Hyderabad,v Netherlands,Hasan Ali (PAK),06-10-2023,PAKISTAN,0,0,0,1,0,,1,,2,0,,0,0,0,1,
bat,Hyderabad,v Netherlands,Babar Azam (PAK),06-10-2023,PAKISTAN,0,0,5,18,0,,1,,20,0,,5,0.2777,27.77,0.055555556,
bat,Chennai,v South Africa,Shaheen Shah Afridi (PAK),27-10-2023,PAKISTAN,0,0,2,4,0,,1,,10,0,,2,0.5,50,0.25,
bat,Chennai,v South Africa,Abdullah Shafique (PAK),27-10-2023,PAKISTAN,1,0,9,17,0,,1,,21,0,,9,0.5294,52.94,0.058823529,
bat,Chennai,v South Africa,Mohammad Wasim (1) (PAK),27-10-2023,PAKISTAN,0,1,7,9,0,,1,,13,0,,7,0.7777,77.77,0.111111111,
bat,Eden Gardens,v Australia,M Jansen (SA),16-11-2023,SOUTH AFRICA,0,0,0,1,0,,1,,1,0,,0,0,0,1,
bat,Eden Gardens,v Australia,T Bavuma (SA),16-11-2023,SOUTH AFRICA,0,0,0,4,0,,1,,5,0,,0,0,0,0.25,
bat,Eden Gardens,v Australia,KA Maharaj (SA),16-11-2023,SOUTH AFRICA,0,0,4,8,0,,1,,13,0,,4,0.5,50,0.125,
bat,Eden Gardens,v Australia,Q de Kock (SA),16-11-2023,SOUTH AFRICA,0,0,3,14,0,,1,,27,0,,3,0.2142,21.42,0.071428571,
bat,Eden Gardens,v Australia,HE van der Dussen (SA),16-11-2023,SOUTH AFRICA,0,0,6,31,0,,1,,53,0,,6,0.1935,19.35,0.032258065,
bat,Eden Gardens,v Australia,AK Markram (SA),16-11-2023,SOUTH AFRICA,2,0,10,20,0,,1,,24,0,,10,0.5,50,0.05,
bat,Eden Gardens,v Australia,G Coetzee (SA),16-11-2023,SOUTH AFRICA,2,0,19,39,0,,1,,42,0,,19,0.4871,48.71,0.025641026,
bat,Eden Gardens,v Australia,K Rabada (SA),16-11-2023,SOUTH AFRICA,0,1,10,12,0,,1,,18,0,,10,0.8333,83.33,0.083333333,
bat,Eden Gardens,v Australia,H Klaasen (SA),16-11-2023,SOUTH AFRICA,4,2,47,48,0,,1,,76,0,,47,0.9791,97.91,0.020833333,
bat,Eden Gardens,v Australia,DA Miller (SA),16-11-2023,SOUTH AFRICA,8,5,101,116,0,,1,,138,0,,101,0.8706,87.06,0.00862069,
bat,Wankhede,v Bangladesh,HE van der Dussen (SA),24-10-2023,SOUTH AFRICA,0,0,1,7,0,,1,,6,0,,1,0.1428,14.28,0.142857143,
bat,Wankhede,v England,G Coetzee (SA),21-10-2023,SOUTH AFRICA,0,0,3,3,0,,1,,2,0,,3,1,100,0.333333333,
bat,Wankhede,v England,Q de Kock (SA),21-10-2023,SOUTH AFRICA,1,0,4,2,0,,1,,3,0,,4,2,200,0.5,
bat,Wankhede,v England,DA Miller (SA),21-10-2023,SOUTH AFRICA,1,0,5,6,0,,1,,7,0,,5,0.8333,83.33,0.166666667,
bat,Delhi,v Sri Lanka,T Bavuma (SA),07-10-2023,SOUTH AFRICA,2,0,8,5,0,,1,,9,0,,8,1.6,160,0.2,
bat,Pune,v Afghanistan,PVD Chameera (SL),30-10-2023,SRI LANKA,0,0,1,4,0,,1,,5,0,,1,0.25,25,0.25,
bat,Pune,v Afghanistan,CAK Rajitha (SL),30-10-2023,SRI LANKA,0,0,5,7,0,,1,,14,0,,5,0.7142,71.42,0.142857143,
bat,Lucknow,v Australia,M Theekshana (SL),16-10-2023,SRI LANKA,0,0,0,5,0,,1,,7,0,,0,0,0,0.2,
bat,Lucknow,v Australia,DN Wellalage (SL),16-10-2023,SRI LANKA,0,0,2,9,0,,1,,9,0,,2,0.2222,22.22,0.111111111,
bat,Lucknow,v Australia,C Karunaratne (SL),16-10-2023,SRI LANKA,0,0,2,11,0,,1,,12,0,,2,0.1818,18.18,0.090909091,
bat,Lucknow,v Australia,CBRLS Kumara (SL),16-10-2023,SRI LANKA,1,0,4,8,0,,1,,6,0,,4,0.5,50,0.125,
bat,Lucknow,v Australia,S Samarawickrama (SL),16-10-2023,SRI LANKA,1,0,8,8,0,,1,,15,0,,8,1,100,0.125,
bat,Lucknow,v Australia,DM de Silva (SL),16-10-2023,SRI LANKA,1,0,7,13,0,,1,,13,0,,7,0.5384,53.84,0.076923077,
bat,Delhi,v Bangladesh,AD Mathews (SL),06-11-2023,SRI LANKA,0,0,0,0,0,,1,,4,0,,0,0,0,1,
bat,Delhi,v Bangladesh,CAK Rajitha (SL),06-11-2023,SRI LANKA,0,0,0,2,0,,1,,1,0,,0,0,0,0.5,
bat,Delhi,v Bangladesh,PVD Chameera (SL),06-11-2023,SRI LANKA,0,0,4,9,0,,1,,17,0,,4,0.4444,44.44,0.111111111,
bat,Delhi,v Bangladesh,MDKJ Perera (SL),06-11-2023,SRI LANKA,1,0,4,5,0,,1,,5,0,,4,0.8,80,0.2,
bat,Bengaluru,v New Zealand,S Samarawickrama (SL),09-11-2023,SRI LANKA,0,0,1,2,0,,1,,2,0,,1,0.5,50,0.5,
bat,Bengaluru,v New Zealand,P Nissanka (SL),09-11-2023,SRI LANKA,0,0,2,8,0,,1,,9,0,,2,0.25,25,0.125,
bat,Bengaluru,v New Zealand,PVD Chameera (SL),09-11-2023,SRI LANKA,0,0,1,20,0,,1,,32,0,,1,0.05,5,0.05,
bat,Bengaluru,v New Zealand,BKG Mendis (SL),09-11-2023,SRI LANKA,1,0,6,7,0,,1,,11,0,,6,0.8571,85.71,0.142857143,
bat,Bengaluru,v New Zealand,KIC Asalanka (SL),09-11-2023,SRI LANKA,1,0,8,8,0,,1,,16,0,,8,1,100,0.125,
bat,Bengaluru,v New Zealand,C Karunaratne (SL),09-11-2023,SRI LANKA,1,0,6,17,0,,1,,28,0,,6,0.3529,35.29,0.058823529,
bat,Hyderabad,v Pakistan,KIC Asalanka (SL),10-10-2023,SRI LANKA,0,0,1,3,0,,1,,5,0,,1,0.3333,33.33,0.333333333,
bat,Hyderabad,v Pakistan,M Theekshana (SL),10-10-2023,SRI LANKA,0,0,0,4,0,,1,,6,0,,0,0,0,0.25,
bat,Hyderabad,v Pakistan,MDKJ Perera (SL),10-10-2023,SRI LANKA,0,0,0,4,0,,1,,7,0,,0,0,0,0.25,
bat,Delhi,v England,Fazalhaq Farooqi (AFG),15-10-2023,AFGHANISTAN,0,0,2,4,0,,1,,7,1,,2,0.5,50,0,
bat,Ahmedabad,v England,JR Hazlewood (AUS),04-11-2023,AUSTRALIA,0,0,1,1,0,,1,,1,1,,1,1,100,0,
bat,Chennai,v India,JR Hazlewood (AUS),08-10-2023,AUSTRALIA,0,0,1,1,0,,1,,6,1,,1,1,100,0,
bat,Delhi,v Netherlands,A Zampa (AUS),25-10-2023,AUSTRALIA,0,0,1,1,0,,1,,2,1,,1,1,100,0,
bat,Bengaluru,v Pakistan,A Zampa (AUS),20-10-2023,AUSTRALIA,0,0,1,1,0,,1,,4,1,,1,1,100,0,
bat,Bengaluru,v Pakistan,PJ Cummins (AUS),20-10-2023,AUSTRALIA,0,0,6,8,0,,1,,17,1,,6,0.75,75,0,
bat,Pune,v Australia,Taskin Ahmed (BAN),11-11-2023,BANGLADESH,0,0,0,1,0,,1,,2,1,,0,0,0,0,
bat,Pune,v Australia,Mahedi Hasan (BAN),11-11-2023,BANGLADESH,0,0,2,3,0,,1,,4,1,,2,0.666666667,66.66,0,
bat,Pune,v India,Mustafizur Rahman (BAN),19-10-2023,BANGLADESH,0,0,1,7,0,,1,,19,1,,1,0.1428,14.28,0,
bat,Pune,v India,Shoriful Islam (BAN),19-10-2023,BANGLADESH,0,1,7,3,0,,1,,2,1,,7,2.3333,233.33,0,
bat,Chennai,v New Zealand,Shoriful Islam (BAN),13-10-2023,BANGLADESH,0,0,2,3,0,,1,,9,1,,2,0.6666,66.66,0,
bat,Eden Gardens,v Pakistan,Shoriful Islam (BAN),31-10-2023,BANGLADESH,0,0,1,4,0,,1,,8,1,,1,0.25,25,0,
bat,Dharamsala,v Bangladesh,RJW Topley (ENG),10-10-2023,ENGLAND,0,0,1,2,0,,1,,2,1,,1,0.5,50,0,
bat,Dharamsala,v Bangladesh,MA Wood (ENG),10-10-2023,ENGLAND,1,0,6,5,0,,1,,6,1,,6,1.2,120,0,
bat,Pune,v Netherlands,AU Rashid (ENG),08-11-2023,ENGLAND,0,0,1,1,0,,1,,3,1,,1,1,100,0,
bat,Pune,v Netherlands,AAP Atkinson (ENG),08-11-2023,ENGLAND,0,0,2,1,0,,1,,7,1,,2,2,200,0,
bat,Eden Gardens,v Pakistan,AU Rashid (ENG),11-11-2023,ENGLAND,0,0,0,1,0,,1,,1,1,,0,0,0,0,
bat,Eden Gardens,v Pakistan,CR Woakes (ENG),11-11-2023,ENGLAND,1,0,4,4,0,,1,,19,1,,4,1,100,0,
bat,Bengaluru,v Netherlands,SA Yadav (IND),12-11-2023,INDIA,0,0,2,1,0,,1,,1,1,,2,2,200,0,
bat,Bengaluru,v Netherlands,SS Iyer (IND),12-11-2023,INDIA,10,5,128,94,0,,1,,145,1,,128,1.361702128,136.17,0,
bat,Wankhede,v New Zealand,KL Rahul (IND),15-11-2023,INDIA,5,2,39,20,0,,1,,29,1,,39,1.95,195,0,
bat,Wankhede,v New Zealand,Shubman Gill (IND),15-11-2023,INDIA,8,3,80,66,0,,1,,116,1,,80,1.2121,121.21,0,
bat,Wankhede,v Sri Lanka,JJ Bumrah (IND),02-11-2023,INDIA,0,0,1,1,0,,1,,1,1,,1,1,100,0,
bat,Chennai,v Afghanistan,MJ Santner (NZ),18-10-2023,NEW ZEALAND,1,0,7,5,0,,1,,13,1,,7,1.4,140,0,
bat,Bengaluru,v Pakistan,TWM Latham (NZ),04-11-2023,NEW ZEALAND,0,0,2,2,0,,1,,4,1,,2,1,100,0,
